unit_name,registration_no,udyam_no,nature_of_industry,enterprise_type,product_activity,district,taluk,address,contact_person,phone,registration_date,commencement_date,gstin,pan,iec_code,has_iec,paid_up_capital,authorized_capital,employee_count,annual_turnover,export_turnover,import_turnover,bank_name,ad_code,years_in_business,mca_status,is_shell,related_party_txn_pct,turnover_capital_ratio,primary_port,hs_code_primary,s.no,"name,_address_&_email_id_of_the_unit",contact_person_name_&_contact_no.,category_(manufacturer_/_supplier),product_name,stock_in_hand_(in_nos.),production_capacity_per_week_(_in_nos.),remarks
Muni-Bali,TN/MSME/Mm/186237,UDYAM-TN-34-21-0318898,Trading,Micro,Textiles,Perambalur,Perambalur Taluk,"H.No. 62, Manne Circle, Malegaon 598582",Prisha Balasubramanian,9442209380,2018-10-29,2018-11-19,33TVBAK6463Y2ZI,TVBAK6463Y,36973717354,True,2107666.0,3127757.0,7.0,3703505.0,1334978.0,788104.0,Indian Bank,530175,7.0,active,False,0.1411356082397302,1.7571593411859374,INMAA4,8542,,,,,,,,
Chand Sem and Verma,TN/MSME/LD/664983,UDYAM-TN-37-22-0682760,Agro-based Industry,Small,General Products,Dindigul,Dindigul Taluk,"40/97, Master, Nagercoil 483007",Zilmil Nagi,4254749501,2021-02-06,2021-04-12,33DHNFQ6551T4ZC,DHNFQ6551T,,False,39466341.0,51946094.0,12.0,27747092.0,0.0,4762543.0,Federal Bank,010813,5.0,active,False,0.004542884787214607,0.7030571189763956,INMAA4,8542,,,,,,,,
Das Ltd,TN/MSME/AG/520695,UDYAM-TN-36-20-0334618,Handloom,Micro,General Products,Krishnagiri,Krishnagiri Taluk,"H.No. 329, Andra Marg, Karawal Nagar 094572",Bhanumati Gulati,04398595288,2021-08-28,2021-09-06,33LREFN4263W4ZW,LREFN4263W,,False,1803275.0,2457154.0,3.0,4330857.0,0.0,159187.0,ICICI Bank,068843,4.0,active,False,0.021131645251227526,2.4016619761267695,INMAA4,6204,,,,,,,,
Sagar Bhardwaj and Randhawa,TN/MSME/Kv/177990,UDYAM-TN-04-20-0295024,Leather,Micro,Leather Goods,Dindigul,Dindigul Taluk,"H.No. 48, Goswami Ganj, Ahmednagar 130021",Chaitaly Dhillon,+917703136105,2025-02-08,2025-07-13,33YSEFF4543A1ZZ,YSEFF4543A,,False,769828.0,1341303.0,4.0,798974.0,0.0,211489.0,Indian Overseas Bank,314642,1.0,active,False,0.07058802800522936,1.037860405181417,INMAA4,3004,,,,,,,,
Mohan Group,TN/MSME/hx/700794,UDYAM-TN-36-22-0791639,Engineering,Small,Precision Tools,Chennai,Egmore-Nungambakkam,"53/83, Vasa Circle, Ujjain-370786",Warda Kanda,0767648980,2025-11-01,2026-02-23,33JKOAG3234R4ZH,JKOAG3234R,33634339637,True,27046921.0,51489072.0,17.0,40158166.0,13592301.0,4835690.0,Indian Overseas Bank,648609,0.0,active,False,0.005837094936933035,1.4847592448693143,INNSA1,0803,,,,,,,,
Johal-Saran,TN/MSME/UK/999735,UDYAM-TN-08-23-0612057,Food Processing,Micro,Pickles,Thanjavur,Thanjavur Taluk,"25/38, Randhawa, Vadodara 704546",Udant Gola,4808936438,2014-10-17,2014-10-18,33IPECT7238R6ZT,IPECT7238R,,False,2262187.0,3306224.0,1.0,3214329.0,0.0,866679.0,Federal Bank,378749,11.0,dormant,False,0.09438907209036553,1.4208944707046764,INMAA4,8703,,,,,,,,
Dara Naidu and Borde,TN/MSME/jd/972821,UDYAM-TN-14-23-0526196,Handloom,Small,General Products,Kancheepuram,Kancheepuram Taluk,"87/775, Dara, Sambalpur 299687",Kevin Bawa,2692652417,2014-03-14,2014-06-22,33EQQAM1609D2ZB,EQQAM1609D,,False,41659584.0,90087119.0,37.0,36601200.0,0.0,10107651.0,City Union Bank,974602,12.0,dormant,False,0.1103755906903022,0.8785781442272683,INMAA4,6204,,,,,,,,
Raghavan Dhingra and Saxena,TN/MSME/DA/927637,UDYAM-TN-19-21-0723770,Food Processing,Medium,Spices,Salem,Salem Taluk,"37/700, Choudhary Road, Ozhukarai-297047",Neel Nagy,01870028516,2025-10-01,2026-03-08,33IEXAK5686Z4Z4,IEXAK5686Z,90116319061,True,178411733.0,306815573.0,114.0,213650903.0,40497474.0,35924603.0,Punjab National Bank,624544,0.0,dormant,False,0.1082496567891436,1.1975159896014238,INMAA4,2709,,,,,,,,
Sarna Group,TN/MSME/Ap/867150,UDYAM-TN-34-21-0668934,Engineering,Medium,Castings,Tiruchirappalli,Tiruchirappalli Taluk,"H.No. 287, Mandal, Haridwar 651504",Zayan Varkey,+917601985982,2024-03-16,2024-08-29,33BYCFO6728I4ZI,BYCFO6728I,48141880654,True,89319385.0,102743815.0,240.0,175698040.0,30349624.0,17409582.0,Federal Bank,675065,2.0,active,False,0.10217879798721453,1.967076239945002,INMAA4,8471,,,,,,,,
Sarna Group,TN/MSME/TX/792459,UDYAM-TN-26-23-0195362,Service,Small,General Products,Chennai,Perambur,"07/43, Parikh, Pali-220950",Hemani Kuruvilla,09153603643,2019-05-24,2019-08-14,33QTHAJ6905R1ZL,QTHAJ6905R,,False,34423662.0,82785916.0,22.0,97584421.0,0.0,28166710.0,State Bank of India,140309,6.0,dormant,False,0.1315114751876885,2.834806506059698,INNSA1,6204,,,,,,,,
Puri-Khosla,TN/MSME/wD/084262,UDYAM-TN-12-23-0867162,Textile,Micro,Readymade Garments,Dindigul,Dindigul Taluk,"48/94, Luthra Circle, Hospet 406364",Zaitra Hans,00008238426,2011-11-18,2012-02-19,33XDNAI1114I2ZA,XDNAI1114I,,False,2378767.0,3904876.0,5.0,4565931.0,0.0,449187.0,Bank of Baroda,774881,14.0,active,False,0.014307765869179211,1.9194528089552276,INMAA4,8471,,,,,,,,
Bajaj-Shukla,TN/MSME/MF/461389,UDYAM-TN-20-20-0669738,Export Oriented Unit,Micro,Garments,Kancheepuram,Kancheepuram Taluk,"H.No. 328, Anne Chowk, Pali-327568",Anthony Ravel,+915009844861,2013-03-08,2013-04-03,33TYHAX5232V1Z3,TYHAX5232V,58337166363,True,1087847.0,2090774.0,5.0,978292.0,821888.0,64311.0,City Union Bank,744228,13.0,active,False,0.02297783470337688,0.8992919041004848,INMAA4,0803,,,,,,,,
Kapur Doshi and Krishna,TN/MSME/ok/249077,UDYAM-TN-10-21-0344057,Engineering,Small,Forgings,Perambalur,Perambalur Taluk,"H.No. 983, Hari, Haridwar-791246",Eshana Bhagat,04758029633,2016-10-18,2016-12-24,33TRPCZ0470S1ZD,TRPCZ0470S,,False,47066623.0,107393279.0,43.0,47320403.0,0.0,6272421.0,ICICI Bank,464936,9.0,active,False,0.10753769492709749,1.0053919313480384,INMAA4,5201,,,,,,,,
Kuruvilla-Edwin,TN/MSME/wJ/891146,UDYAM-TN-05-23-0033277,Manufacturing,Micro,Metal Fabrication,Madurai,Thirumangalam,"07/138, Nayak Road, Rourkela-816072",Laban Varghese,9707467491,2023-07-29,2023-08-16,33OORAJ7387S1ZC,OORAJ7387S,,False,1842416.0,2635826.0,2.0,3413828.0,0.0,184327.0,State Bank of India,176235,2.0,active,False,0.09622875002585345,1.8529083551163255,INMAA4,0803,,,,,,,,
Vasa Group,TN/MSME/RY/161334,UDYAM-TN-35-23-0557773,Engineering,Small,Forgings,Virudhunagar,Virudhunagar Taluk,"493, Dhillon Road, Anantapuram-352484",Aahana Kara,+910291746424,2016-10-07,2017-03-09,33CZWAE6315Q2ZO,CZWAE6315Q,,False,27833351.0,43668153.0,12.0,82003362.0,0.0,5649967.0,HDFC Bank,079458,9.0,active,False,0.02326820598056509,2.9462267047902353,INMAA4,8517,,,,,,,,
Sawhney Ltd,TN/MSME/nB/569121,UDYAM-TN-37-22-0605527,Handloom,Small,General Products,Tiruchirappalli,Tiruchirappalli Taluk,"26, Shah Nagar, Thiruvananthapuram-759169",Yoshita Madan,03391423253,2013-06-15,2013-08-06,33FCACT6820O2Z8,FCACT6820O,62534974590,True,3549971.0,5156853.0,14.0,3018678.0,1201569.0,129737.0,Bank of Baroda,325036,12.0,active,False,0.03315641106690488,0.8503387774153648,INMAA4,2709,,,,,,,,
Chaudhary Salvi and Jani,TN/MSME/uG/597128,UDYAM-TN-10-23-0959176,Food Processing,Small,Bakery Products,Thoothukudi,Thoothukudi Taluk,"H.No. 01, Balakrishnan Circle, Sasaram-784934",Tara Deep,08816865706,2012-01-22,2012-03-25,33OBIAU6734E4ZY,OBIAU6734E,19447923579,True,14252989.0,34943757.0,45.0,23999140.0,8514949.0,4012320.0,Punjab National Bank,965943,14.0,active,False,0.03642877741343786,1.6837969916345266,INTUT1,8517,,,,,,,,
Dugar and Sons,TN/MSME/AR/958108,UDYAM-TN-08-23-0958862,Chemical,Micro,Cleaning Agents,Thanjavur,Thanjavur Taluk,"H.No. 54, Badal Marg, Hapur-223684",Nathaniel Oak,0880802810,2019-04-01,2019-08-29,33GRPPC1775P2ZV,GRPPC1775P,,False,898937.0,1226050.0,1.0,925473.0,0.0,167807.0,Bank of Baroda,339613,7.0,active,False,0.13726896893903345,1.0295193100295126,INMAA4,3004,,,,,,,,
Yadav LLC,TN/MSME/Rm/073642,UDYAM-TN-10-20-0273442,Engineering,Micro,Forgings,Thanjavur,Thanjavur Taluk,"H.No. 184, Pathak Circle, Tumkur-190021",Leela Brar,3533994936,2021-07-21,2021-11-04,33GNMFD8773G4ZU,GNMFD8773G,,False,1606843.0,2940470.0,10.0,4274543.0,0.0,748940.0,City Union Bank,621907,4.0,active,False,0.044278843126160726,2.6602119808842555,INMAA4,8517,,,,,,,,
Ramaswamy Inc,TN/MSME/FF/163340,UDYAM-TN-34-20-0879828,Engineering,Micro,Precision Tools,Thanjavur,Thanjavur Taluk,"H.No. 287, Chandra Marg, Bhagalpur-195257",Girindra Bhagat,2712112370,2014-01-25,2014-03-09,33TMSFX4171X6ZL,TMSFX4171X,,False,1515847.0,3441042.0,9.0,4510870.0,0.0,1279086.0,State Bank of India,342014,12.0,active,False,0.11465082653580287,2.9758082444996097,INMAA4,0901,,,,,,,,
Trivedi-Kanda,TN/MSME/Zb/429305,UDYAM-TN-02-23-0845329,Trading,Micro,Electronics,Salem,Salem Taluk,"28/380, Bakshi Chowk, Tumkur 874089",Dhriti Sami,04850224770,2022-01-16,2022-05-27,33JQRAT9605N1ZB,JQRAT9605N,39372795437,True,2221197.0,5279948.0,9.0,5120929.0,1335135.0,805602.0,Punjab National Bank,558102,4.0,active,False,0.09296712636179028,2.305481683974902,INMAA4,2709,,,,,,,,
Mital Inc,TN/MSME/ex/502117,UDYAM-TN-01-21-0086703,Engineering,Micro,Machine Parts,Ranipet,Ranipet Taluk,"197, Magar Street, Dehradun 814065",Wazir Krishnamurthy,+919981949553,2019-08-31,2019-09-15,33OZFAV8096B1ZZ,OZFAV8096B,,False,1803002.0,3154870.0,9.0,3047096.0,0.0,396649.0,Federal Bank,081414,6.0,active,False,0.08487849419265524,1.690012545743155,INMAA4,7204,,,,,,,,
Comar and Sons,TN/MSME/un/956542,UDYAM-TN-05-22-0170342,Export Oriented Unit,Medium,Leather Goods,Tiruchirappalli,Tiruchirappalli Taluk,"H.No. 98, Pathak Zila, Ramgarh-897488",Lucky Kar,0786988635,2017-03-27,2017-06-19,33HYRAI8509K1ZN,HYRAI8509K,49397528964,True,235834567.0,475336939.0,201.0,202930669.0,180048563.0,32909008.0,Union Bank of India,831005,9.0,active,False,0.11096177563810787,0.8604789008729157,INMAA4,2601,,,,,,,,
Dada Om and Mallick,TN/MSME/bt/006353,UDYAM-TN-25-20-0809677,Manufacturing,Micro,Auto Parts,Madurai,Melur,"H.No. 79, Dube Road, Chandrapur-666094",Hemani More,+916745582531,2019-12-24,2020-03-15,33PPPFY3674H4Z9,PPPFY3674H,,False,418843.0,807497.0,7.0,403908.0,0.0,96702.0,Axis Bank,837661,6.0,active,False,0.012305701450972284,0.9643422475724794,INMAA4,8471,,,,,,,,
Nadig-Mann,TN/MSME/Io/990693,UDYAM-TN-25-20-0306025,Handicraft,Micro,General Products,Sivaganga,Sivaganga Taluk,"H.No. 561, Bail Zila, Bikaner 702269",Irya Bora,6762344875,2024-03-12,2024-04-18,33AIJPI1045Q6ZG,AIJPI1045Q,77797506196,True,546906.0,1186104.0,6.0,1031218.0,287789.0,224241.0,Indian Overseas Bank,219846,2.0,active,False,0.14890953001920848,1.885548887743049,INMAA4,8517,,,,,,,,
Nagi Inc,TN/MSME/wS/655069,UDYAM-TN-22-23-0843136,Handloom,Micro,General Products,Dharmapuri,Dharmapuri Taluk,"H.No. 562, Dash Path, Jehanabad 691858",Gopal Rastogi,+911783569797,2021-07-04,2021-08-07,33GDEFI4402H6ZM,GDEFI4402H,,False,1227927.0,2816001.0,3.0,1549207.0,0.0,204598.0,Union Bank of India,270421,4.0,active,False,0.12353028602098128,1.2616442182637893,INMAA4,6403,,,,,,,,
Yogi-Buch,TN/MSME/sa/338479,UDYAM-TN-38-21-0714828,Agro-based Industry,Small,General Products,Perambalur,Perambalur Taluk,"76/980, Brahmbhatt Path, Darbhanga-952798",Maya Suri,08831054822,2023-04-10,2023-10-05,33MEKCK2645H4ZY,MEKCK2645H,14408744735,True,49160276.0,118695636.0,36.0,69440799.0,26361126.0,4367445.0,Bank of Baroda,615591,3.0,active,False,0.12469227130655415,1.4125388352172799,INMAA4,6110,,,,,,,,
Keer-Salvi,TN/MSME/sn/633056,UDYAM-TN-07-21-0689546,Service,Micro,General Products,Virudhunagar,Virudhunagar Taluk,"038, Bhardwaj Circle, Kamarhati-283921",Hamsini Wagle,09705857035,2014-07-27,2014-11-11,33UBZAP5598N1ZX,UBZAP5598N,,False,746523.0,1490836.0,9.0,1481512.0,0.0,73929.0,Indian Bank,495584,11.0,active,False,0.08448304383114896,1.9845497057692798,INMAA4,6403,,,,,,,,
Bose-Singh,TN/MSME/Av/348991,UDYAM-TN-06-20-0871700,Engineering,Micro,Machine Parts,Sivaganga,Sivaganga Taluk,"32/31, Virk Zila, Darbhanga 790921",Avi Pillay,1587222199,2018-01-07,2018-01-18,33NNPCS2346W2ZW,NNPCS2346W,,False,1185227.0,2857599.0,8.0,902400.0,0.0,38354.0,Union Bank of India,418788,8.0,active,False,0.06829989528388156,0.7613731378039819,INMAA4,8517,,,,,,,,
Vaidya-Kari,TN/MSME/Ff/189521,UDYAM-TN-15-23-0660352,Textile,Micro,Hosiery,Tiruppur,Udumalaipettai,"H.No. 203, Shroff Zila, Giridih-401082",Mohini Bali,06373529826,2015-08-28,2016-01-22,33BBSFA8661X2Z7,BBSFA8661X,40224127053,True,1997701.0,3916928.0,3.0,2651896.0,604395.0,343792.0,HDFC Bank,881976,10.0,active,False,0.09211604060578797,1.327473931284011,INITP6,8517,,,,,,,,
Kakar Ltd,TN/MSME/EN/282652,UDYAM-TN-26-20-0364826,Engineering,Small,Machine Parts,Namakkal,Namakkal Taluk,"73/53, Gokhale Marg, Farrukhabad 854686",Anmol Comar,7822099646,2023-09-02,2023-09-27,33TVBFD7531D4Z5,TVBFD7531D,,False,16309962.0,24921253.0,31.0,32496409.0,0.0,4463647.0,Axis Bank,212130,2.0,active,False,0.10103832934721002,1.9924270209826362,INMAA4,2601,,,,,,,,
Rai-Samra,TN/MSME/UL/771644,UDYAM-TN-04-22-0998079,Handloom,Micro,General Products,Dindigul,Dindigul Taluk,"54/372, Agate Chowk, Thanjavur 635913",Oeshi Khurana,2309795823,2021-10-06,2022-01-29,33DJDFM4131U2Z9,DJDFM4131U,11579130388,True,1100646.0,1326060.0,5.0,936365.0,182005.0,229001.0,HDFC Bank,117387,4.0,struck_off,False,0.07581570295960055,0.8507412919321925,INMAA4,5201,,,,,,,,
Sule-Gara,TN/MSME/up/205990,UDYAM-TN-24-20-0796923,Engineering,Micro,Forgings,Virudhunagar,Virudhunagar Taluk,"55, Mody Ganj, Udupi-805257",Ekavir Karpe,+919127652393,2011-11-13,2011-12-26,33UFAPH5147Y6Z9,UFAPH5147Y,,False,446745.0,928546.0,10.0,350925.0,0.0,57518.0,ICICI Bank,765343,14.0,struck_off,False,0.015362465831624744,0.7855152268072391,INMAA4,7204,,,,,,,,
Khanna Narula and Sharaf,TN/MSME/oY/506971,UDYAM-TN-37-22-0558137,Manufacturing,Micro,Metal Fabrication,Vellore,Vellore Taluk,"66/663, Gala Nagar, Jaunpur 036453",Nakul Bansal,09112012001,2024-02-15,2024-07-30,33WDVAG8537U6ZK,WDVAG8537U,,False,464833.0,660819.0,4.0,1177805.0,0.0,190369.0,State Bank of India,715259,2.0,active,False,0.10560806426327828,2.5338239754922736,INMAA4,2709,,,,,,,,
Memon-Chatterjee,TN/MSME/Ur/812642,UDYAM-TN-06-23-0540660,Food Processing,Micro,Rice Mill,Dharmapuri,Dharmapuri Taluk,"H.No. 619, Taneja Marg, Rajahmundry 684461",Zaitra Seshadri,04389334105,2011-05-05,2011-08-06,33ZWDPE2787V6Z5,ZWDPE2787V,55587191986,True,1826359.0,3072015.0,5.0,3779708.0,803383.0,553399.0,Indian Bank,887636,14.0,active,False,0.13033616443068005,2.0695317842768044,INMAA4,7204,,,,,,,,
Bassi Ltd,TN/MSME/TR/294784,UDYAM-TN-29-23-0000709,Handloom,Small,General Products,Madurai,Thirumangalam,"38/482, Thakur Ganj, Amravati-013899",Chandran Hari,01815025926,2022-06-21,2022-09-16,33FLFAI3251P4ZD,FLFAI3251P,80094394336,True,38364618.0,95663751.0,40.0,20743878.0,7858400.0,5659389.0,Canara Bank,344099,3.0,dormant,False,0.04527982565646333,0.5407033637087172,INMAA4,7204,,,,,,,,
Patla Toor and Murty,TN/MSME/Eh/136806,UDYAM-TN-01-22-0856801,Handloom,Micro,General Products,Thoothukudi,Thoothukudi Taluk,"875, Madan Path, Gudivada-210670",Abhimanyu Venkataraman,+910021313546,2013-05-06,2013-09-04,33BQSCY2670P1ZI,BQSCY2670P,,False,1659625.0,1959835.0,9.0,3651103.0,0.0,942357.0,State Bank of India,342186,12.0,active,False,0.07165503621566478,2.199956616705581,INTUT1,8517,,,,,,,,
Magar Mishra and Pandey,TN/MSME/UH/267312,UDYAM-TN-27-23-0901737,Handicraft,Micro,General Products,Sivaganga,Sivaganga Taluk,"44/35, Chauhan Road, Ambarnath 307589",Advik Bhalla,4632771167,2016-05-15,2016-06-24,33DUTFE6605T2Z2,DUTFE6605T,,False,1641665.0,2176629.0,4.0,3398575.0,0.0,914141.0,Canara Bank,007872,9.0,active,False,0.01847358337369625,2.0702000712691078,INMAA4,0803,,,,,,,,
Bajaj-Narasimhan,TN/MSME/Gl/390308,UDYAM-TN-19-20-0821876,Engineering,Small,Castings,Sivaganga,Sivaganga Taluk,"55/632, Majumdar Ganj, Dibrugarh 210566",Adweta Mander,+917576992732,2012-04-15,2012-06-25,33QGPFX6768V4ZN,QGPFX6768V,,False,19128662.0,44892460.0,43.0,18585719.0,0.0,5322976.0,Union Bank of India,750312,14.0,active,False,0.016911549390571278,0.9716162583666332,INMAA4,5201,,,,,,,,
Kannan Group,TN/MSME/Dk/918016,UDYAM-TN-33-22-0659105,Food Processing,Medium,Rice Mill,Perambalur,Perambalur Taluk,"H.No. 797, Solanki Path, Morbi 965397",Ekaraj Talwar,+917812503863,2023-09-18,2023-11-10,33KVKCR6797A1ZA,KVKCR6797A,92097969792,True,134952481.0,220696274.0,61.0,378737150.0,145663822.0,45707220.0,Union Bank of India,553847,2.0,active,False,0.08064830372040761,2.806448219355078,INMAA4,8471,,,,,,,,
Ramakrishnan-Kadakia,TN/MSME/lY/820433,UDYAM-TN-20-21-0125246,Agro-based Industry,Micro,General Products,Thoothukudi,Thoothukudi Taluk,"H.No. 005, Sane Chowk, Raurkela Industrial Township 802524",Mekhala Dugal,01522760836,2025-07-16,2025-11-18,33NKQCU6067H1ZP,NKQCU6067H,12073302031,True,952272.0,1954299.0,7.0,752262.0,213408.0,36973.0,State Bank of India,745887,0.0,struck_off,False,0.07845080440926123,0.7899654720500026,INTUT1,2601,,,,,,,,
Virk-Prabhakar,TN/MSME/zC/197224,UDYAM-TN-24-21-0267509,Textile,Small,Woven Fabric,Thoothukudi,Thoothukudi Taluk,"41/472, Upadhyay Circle, Bongaigaon 824023",Bahadurjit Sekhon,9153407350,2020-12-08,2021-05-21,33UAUPI5296P6Z6,UAUPI5296P,,False,20536479.0,44358659.0,42.0,54388799.0,0.0,14591455.0,Canara Bank,503087,5.0,active,False,0.0173000405301203,2.648399416472512,INTUT1,0803,,,,,,,,
Garg Roy and Dube,TN/MSME/wH/312192,UDYAM-TN-37-22-0125201,Manufacturing,Micro,Auto Parts,Tiruppur,Tiruppur North,"19, Varty, Lucknow 887195",Nidhi Bhalla,+912746040861,2017-03-21,2017-05-13,33JDYFB5974K2Z0,JDYFB5974K,,False,2078724.0,3644130.0,6.0,2449038.0,0.0,662666.0,Indian Bank,378071,9.0,active,False,0.1206507029188135,1.1781448619441541,INITP6,6204,,,,,,,,
Sandhu LLC,TN/MSME/rv/523549,UDYAM-TN-10-20-0977690,Chemical,Small,Cleaning Agents,Sivaganga,Sivaganga Taluk,"675, Bora Circle, Chapra-773343",Darsh Merchant,8913583004,2021-09-16,2021-09-16,33CLJFJ5364S6ZM,CLJFJ5364S,,False,23350574.0,37712441.0,45.0,56069527.0,0.0,3919221.0,Bank of Baroda,046366,4.0,active,False,0.12593610103442607,2.4012055121214577,INMAA4,8542,,,,,,,,
Kanda Agrawal and Ahluwalia,TN/MSME/xQ/456797,UDYAM-TN-09-23-0078466,Manufacturing,Small,Metal Fabrication,Chennai,Sholinganallur,"555, Lal Street, Chennai 935790",Pavani Gala,8114622014,2017-12-28,2018-06-01,33FZKPB9120H6ZX,FZKPB9120H,,False,23136689.0,43678451.0,16.0,45161117.0,0.0,843829.0,ICICI Bank,616298,8.0,active,False,0.019606242966024277,1.9519265267385493,INNSA1,2709,,,,,,,,
Borra Kohli and Devi,TN/MSME/ry/310345,UDYAM-TN-06-21-0846827,Engineering,Micro,Castings,Thoothukudi,Thoothukudi Taluk,"18/87, Basak Chowk, Jehanabad 173097",Tara Vala,+911877937202,2011-08-21,2011-11-22,33BFUCS1143D4ZN,BFUCS1143D,,False,1240665.0,2517411.0,8.0,1442297.0,0.0,357568.0,Indian Bank,829065,14.0,active,False,0.006049471216299507,1.1625192940882512,INTUT1,7204,,,,,,,,
Dass-Ram,TN/MSME/Pz/407063,UDYAM-TN-09-21-0863685,Trading,Medium,Electronics,Thanjavur,Thanjavur Taluk,"82/283, Naidu Ganj, Udaipur 016360",Vinaya Sheth,05898878573,2015-01-01,2015-01-12,33RGZPA9855D6ZG,RGZPA9855D,75637245146,True,156366062.0,317333647.0,86.0,125660949.0,14890917.0,35344965.0,Bank of Baroda,572616,11.0,active,False,0.0879178128303818,0.8036331374771081,INMAA4,8542,,,,,,,,
Virk Group,TN/MSME/JR/050951,UDYAM-TN-14-21-0288340,Trading,Medium,Electronics,Madurai,Madurai North,"72/96, Pandey Nagar, Surat 974193",Damyanti Om,+914111022461,2021-02-22,2021-04-08,33CWVCD0415X6Z5,CWVCD0415X,55858482830,True,169032689.0,393023939.0,58.0,246250809.0,56144988.0,2559736.0,Indian Overseas Bank,361240,5.0,active,False,0.03686771688678681,1.4568235910865739,INMAA4,2709,,,,,,,,
Pandey-Bera,TN/MSME/ZG/522262,UDYAM-TN-33-22-0407248,Food Processing,Micro,Pickles,Kancheepuram,Kancheepuram Taluk,"H.No. 91, Gola Marg, Warangal 343210",Udyati Varghese,+916362796420,2011-05-04,2011-07-20,33DFXAQ2950M4Z4,DFXAQ2950M,,False,1273465.0,1790050.0,8.0,1732021.0,0.0,13542.0,Axis Bank,614054,14.0,active,False,0.004395519080495202,1.3600852791399842,INMAA4,2601,,,,,,,,
Oommen-Sane,TN/MSME/KL/115788,UDYAM-TN-21-22-0958378,Chemical,Small,Cleaning Agents,Thoothukudi,Thoothukudi Taluk,"88/971, Shere, Buxar-569594",Vedhika Loke,+911135971366,2017-03-14,2017-07-04,33CRGCZ9092Z6ZW,CRGCZ9092Z,,False,18120401.0,34199425.0,22.0,17037723.0,0.0,3595570.0,Axis Bank,501604,9.0,active,False,0.08514770481393466,0.9402508807614136,INTUT1,8471,,,,,,,,
Konda LLC,TN/MSME/Ot/819619,UDYAM-TN-34-22-0076055,Chemical,Micro,Cleaning Agents,Dharmapuri,Dharmapuri Taluk,"385, Dhillon Street, Satna 591931",Qarin Rout,5527321969,2022-12-22,2022-12-23,33BPAPP0921W2ZU,BPAPP0921W,71207636992,True,259231.0,487101.0,3.0,509783.0,191253.0,51471.0,Indian Bank,184157,3.0,active,False,0.14637910070736393,1.9665202078455124,INMAA4,0803,,,,,,,,
Rastogi Mangal and Prabhakar,TN/MSME/zf/432433,UDYAM-TN-37-20-0982189,Handloom,Micro,General Products,Virudhunagar,Virudhunagar Taluk,"60, Soman Path, Jorhat-156226",Ekapad Raja,08135056209,2012-02-04,2012-02-24,33FPEFJ7210W6ZC,FPEFJ7210W,91293359604,True,2457103.0,3677675.0,6.0,6886265.0,2687430.0,160739.0,Bank of Baroda,219692,14.0,active,False,0.04792780187117391,2.8025951700030483,INMAA4,6403,,,,,,,,
D’Alia Inc,TN/MSME/Vq/848135,UDYAM-TN-15-21-0473210,Chemical,Micro,Dyes,Madurai,Melur,"75, Raju Zila, Karimnagar 061392",Dhriti Dayal,+913078035503,2021-09-05,2021-12-08,33JUSPB3798P6ZW,JUSPB3798P,,False,1146650.0,1273428.0,2.0,2949203.0,0.0,748297.0,Axis Bank,556148,4.0,active,False,0.047807536193498625,2.572016744429425,INMAA4,6110,,,,,,,,
Merchant Group,TN/MSME/Lh/571997,UDYAM-TN-35-22-0692688,Service,Micro,General Products,Madurai,Melur,"55, Date Circle, Morbi-649327",Kamya Agarwal,+910357864647,2019-11-22,2020-01-12,33IZXPW0918F1ZG,IZXPW0918F,,False,414582.0,589653.0,4.0,631491.0,0.0,45002.0,ICICI Bank,215735,6.0,active,False,0.08576547117866123,1.523199270590619,INMAA4,7204,,,,,,,,
Raghavan-Sangha,TN/MSME/dR/272539,UDYAM-TN-25-21-0389044,Manufacturing,Micro,Rubber Products,Kancheepuram,Kancheepuram Taluk,"792, Andra, Panipat 403624",Deepa Mukhopadhyay,05126254054,2021-03-07,2021-08-26,33VQMFD0120D4ZZ,VQMFD0120D,,False,467539.0,1088542.0,5.0,340294.0,0.0,37711.0,ICICI Bank,359972,5.0,active,False,0.03949439500243263,0.727840886000954,INMAA4,5201,,,,,,,,
Kala LLC,TN/MSME/lH/238481,UDYAM-TN-03-21-0126125,Agro-based Industry,Micro,General Products,Thoothukudi,Thoothukudi Taluk,"82, Rajagopalan Marg, Avadi-444085",Liam Rana,07472959090,2018-09-15,2019-01-19,33RVKPY5588N6ZP,RVKPY5588N,,False,505600.0,1225514.0,2.0,751832.0,0.0,101280.0,City Union Bank,244091,7.0,dormant,False,0.025074718116408067,1.487009493670886,INTUT1,8517,,,,,,,,
Prakash LLC,TN/MSME/zT/094593,UDYAM-TN-38-23-0117985,Manufacturing,Micro,Metal Fabrication,Erode,Erode Taluk,"20, Hora Ganj, Solapur 138684",Vansha Grewal,7068516083,2013-10-07,2014-01-30,33ZQVCI3780R6Z9,ZQVCI3780R,,False,1926171.0,3123601.0,5.0,3465606.0,0.0,154080.0,State Bank of India,278399,12.0,active,False,0.11375660817865094,1.799220318445247,INMAA4,6110,,,,,,,,
